alignment_name,member_end,member_start,ref_end,ref_start,sequence_id,source_name
AL_3a,9015,1,9372,358,OK552809,ncbi-curated
AL_3a,9015,1,9372,358,OK552810,ncbi-curated
AL_3a,9015,1,9372,358,OK552811,ncbi-curated
AL_3a,9015,1,9372,358,OK552812,ncbi-curated
AL_3a,9015,1,9372,358,OK552813,ncbi-curated
AL_3a,9015,1,9372,358,OK552814,ncbi-curated
AL_3a,9015,1,9372,358,OK552815,ncbi-curated
AL_3a,8985,1,9342,358,OK552816,ncbi-curated
AL_3a,9011,8986,9368,9343,OK552816,ncbi-curated
AL_3a,9015,1,9372,358,OK552817,ncbi-curated
AL_3a,9015,1,9372,358,OK552818,ncbi-curated
AL_3a,9015,1,9372,358,OK552819,ncbi-curated
AL_3a,9015,1,9372,358,OK552820,ncbi-curated
AL_3a,9015,1,9372,358,OK552821,ncbi-curated
AL_3a,9015,1,9372,358,OK552822,ncbi-curated
AL_3a,9015,1,9372,358,OK552823,ncbi-curated
AL_3a,9015,1,9372,358,OK552824,ncbi-curated
AL_3a,9015,1,9372,358,OK552825,ncbi-curated
AL_3a,9015,1,9372,358,OK552826,ncbi-curated
AL_3a,9015,1,9372,358,OK552827,ncbi-curated
AL_3a,9015,1,9372,358,OK552828,ncbi-curated
AL_3a,9015,1,9372,358,OK552829,ncbi-curated
AL_3a,9015,1,9372,358,OK552830,ncbi-curated
AL_3a,9015,1,9372,358,OK552831,ncbi-curated
AL_3a,9015,1,9372,358,OK552832,ncbi-curated
AL_3a,9015,1,9372,358,OK552833,ncbi-curated
AL_3a,9015,1,9372,358,OK552834,ncbi-curated
AL_3a,9015,1,9372,358,OK552835,ncbi-curated
AL_3a,9015,1,9372,358,OK552836,ncbi-curated
AL_3a,9015,1,9372,358,OK552837,ncbi-curated
AL_3a,9015,1,9372,358,OK552838,ncbi-curated
AL_3a,9015,1,9372,358,OK552839,ncbi-curated
AL_3a,9015,1,9372,358,OK552840,ncbi-curated
AL_3a,9015,1,9372,358,OK552841,ncbi-curated
AL_3a,9015,1,9372,358,OK552842,ncbi-curated
AL_3a,9015,1,9372,358,OK552843,ncbi-curated
AL_3a,9015,1,9372,358,OK552844,ncbi-curated
AL_3a,9015,1,9372,358,OK552845,ncbi-curated
AL_3a,9015,1,9372,358,OK552846,ncbi-curated
AL_3a,9015,1,9372,358,OK552847,ncbi-curated
AL_3a,9015,1,9372,358,OK552848,ncbi-curated
AL_3a,9015,1,9372,358,OK552849,ncbi-curated
AL_3a,9015,1,9372,358,OK552850,ncbi-curated
AL_3a,9015,1,9372,358,OK552851,ncbi-curated
AL_3a,9015,1,9372,358,OK552852,ncbi-curated
AL_3a,9015,1,9372,358,OK552853,ncbi-curated
AL_3a,9015,1,9372,358,OK552854,ncbi-curated
AL_3a,9015,1,9372,358,OK552855,ncbi-curated
AL_3a,9015,1,9372,358,OK552856,ncbi-curated
AL_3a,9015,1,9372,358,OK552857,ncbi-curated
AL_3a,9015,1,9372,358,OK552858,ncbi-curated
AL_3a,9015,1,9372,358,OK552859,ncbi-curated
AL_3a,9015,1,9372,358,OK552860,ncbi-curated
AL_3a,9015,1,9372,358,OK552861,ncbi-curated
AL_3a,9015,1,9372,358,OK552862,ncbi-curated
AL_1a,60,1,485,426,OK552863,ncbi-curated
AL_1a,8949,61,9374,486,OK552863,ncbi-curated
AL_1a,60,1,485,426,OK552864,ncbi-curated
AL_1a,8949,61,9374,486,OK552864,ncbi-curated
AL_1a,60,1,485,426,OK552865,ncbi-curated
AL_1a,8949,61,9374,486,OK552865,ncbi-curated
AL_1a,60,1,485,426,OK552866,ncbi-curated
AL_1a,8949,61,9374,486,OK552866,ncbi-curated
AL_1a,60,1,485,426,OK552867,ncbi-curated
AL_1a,8949,61,9374,486,OK552867,ncbi-curated
AL_1a,60,1,485,426,OK552868,ncbi-curated
AL_1a,8949,61,9374,486,OK552868,ncbi-curated
AL_1a,60,1,485,426,OK552869,ncbi-curated
AL_1a,8949,61,9374,486,OK552869,ncbi-curated
AL_1a,60,1,485,426,OK552870,ncbi-curated
AL_1a,8949,61,9374,486,OK552870,ncbi-curated
AL_1a,60,1,485,426,OK552871,ncbi-curated
AL_1a,8949,61,9374,486,OK552871,ncbi-curated
AL_1a,60,1,485,426,OK552872,ncbi-curated
AL_1a,8949,61,9374,486,OK552872,ncbi-curated
AL_1a,60,1,485,426,OK552873,ncbi-curated
AL_1a,8949,61,9374,486,OK552873,ncbi-curated
AL_1a,60,1,485,426,OK552874,ncbi-curated
AL_1a,8949,61,9374,486,OK552874,ncbi-curated
AL_1a,60,1,485,426,OK552875,ncbi-curated
AL_1a,8949,61,9374,486,OK552875,ncbi-curated
AL_1a,60,1,485,426,OK552876,ncbi-curated
AL_1a,8949,61,9374,486,OK552876,ncbi-curated
AL_1a,60,1,485,426,OK552877,ncbi-curated
AL_1a,8949,61,9374,486,OK552877,ncbi-curated
AL_1a,60,1,485,426,OK552878,ncbi-curated
AL_1a,8949,61,9374,486,OK552878,ncbi-curated
AL_1a,60,1,485,426,OK552879,ncbi-curated
AL_1a,8949,61,9374,486,OK552879,ncbi-curated
AL_1a,60,1,485,426,OK552880,ncbi-curated
AL_1a,8949,61,9374,486,OK552880,ncbi-curated
AL_1a,60,1,485,426,OK552881,ncbi-curated
AL_1a,8949,61,9374,486,OK552881,ncbi-curated
AL_1a,60,1,485,426,OK552882,ncbi-curated
AL_1a,8949,61,9374,486,OK552882,ncbi-curated
AL_1a,60,1,485,426,OK552883,ncbi-curated
AL_1a,8949,61,9374,486,OK552883,ncbi-curated
AL_1a,60,1,485,426,OK552884,ncbi-curated
AL_1a,8949,61,9374,486,OK552884,ncbi-curated
AL_1a,60,1,485,426,OK552885,ncbi-curated
AL_1a,8949,61,9374,486,OK552885,ncbi-curated
AL_1a,60,1,485,426,OK552886,ncbi-curated
AL_1a,8949,61,9374,486,OK552886,ncbi-curated
AL_1a,60,1,485,426,OK552887,ncbi-curated
AL_1a,8949,61,9374,486,OK552887,ncbi-curated
AL_1a,60,1,485,426,OK552888,ncbi-curated
AL_1a,8949,61,9374,486,OK552888,ncbi-curated
AL_1a,60,1,485,426,OK552889,ncbi-curated
AL_1a,8949,61,9374,486,OK552889,ncbi-curated
AL_1a,60,1,485,426,OK552890,ncbi-curated
AL_1a,8949,61,9374,486,OK552890,ncbi-curated
AL_1a,60,1,485,426,OK552891,ncbi-curated
AL_1a,8949,61,9374,486,OK552891,ncbi-curated
AL_1a,60,1,485,426,OK552892,ncbi-curated
AL_1a,8949,61,9374,486,OK552892,ncbi-curated
AL_1a,60,1,485,426,OK552893,ncbi-curated
AL_1a,8949,61,9374,486,OK552893,ncbi-curated
AL_1a,60,1,485,426,OK552894,ncbi-curated
AL_1a,8949,61,9374,486,OK552894,ncbi-curated
AL_1a,60,1,485,426,OK552895,ncbi-curated
AL_1a,8949,61,9374,486,OK552895,ncbi-curated
AL_1a,60,1,485,426,OK552896,ncbi-curated
AL_1a,8949,61,9374,486,OK552896,ncbi-curated
AL_1a,60,1,485,426,OK552897,ncbi-curated
AL_1a,8949,61,9374,486,OK552897,ncbi-curated
AL_1a,60,1,485,426,OK552898,ncbi-curated
AL_1a,8949,61,9374,486,OK552898,ncbi-curated
AL_1a,60,1,485,426,OK552899,ncbi-curated
AL_1a,8949,61,9374,486,OK552899,ncbi-curated
AL_1a,60,1,485,426,OK552900,ncbi-curated
AL_1a,8949,61,9374,486,OK552900,ncbi-curated
AL_1a,60,1,485,426,OK552901,ncbi-curated
AL_1a,8949,61,9374,486,OK552901,ncbi-curated
AL_1a,60,1,485,426,OK552902,ncbi-curated
AL_1a,8949,61,9374,486,OK552902,ncbi-curated
AL_2b,30,1,434,405,OK552903,ncbi-curated
AL_2b,49,31,453,435,OK552903,ncbi-curated
AL_2b,8757,52,9371,666,OK552903,ncbi-curated
AL_2b,8967,1,9371,405,OK552904,ncbi-curated
AL_2b,8967,1,9371,405,OK552905,ncbi-curated
AL_2b,1818,1,2222,405,OK552906,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552906,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552906,ncbi-curated
AL_2b,8538,1861,9371,2694,OK552906,ncbi-curated
AL_2b,8967,1,9371,405,OK552907,ncbi-curated
AL_2b,8967,1,9371,405,OK552908,ncbi-curated
AL_2b,8967,1,9371,405,OK552909,ncbi-curated
AL_2b,30,1,434,405,OK552910,ncbi-curated
AL_2b,49,31,453,435,OK552910,ncbi-curated
AL_2b,8757,52,9371,666,OK552910,ncbi-curated
AL_2b,1818,1,2222,405,OK552911,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552911,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552911,ncbi-curated
AL_2b,8538,1861,9371,2694,OK552911,ncbi-curated
AL_2b,8967,1,9371,405,OK552912,ncbi-curated
AL_2b,30,1,434,405,OK552913,ncbi-curated
AL_2b,49,31,453,435,OK552913,ncbi-curated
AL_2b,8757,52,9371,666,OK552913,ncbi-curated
AL_2b,1818,1,2222,405,OK552914,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552914,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552914,ncbi-curated
AL_2b,8538,1861,9371,2694,OK552914,ncbi-curated
AL_2b,8967,1,9371,405,OK552915,ncbi-curated
AL_2b,8967,1,9371,405,OK552916,ncbi-curated
AL_2b,8967,1,9371,405,OK552917,ncbi-curated
AL_2b,8967,1,9371,405,OK552918,ncbi-curated
AL_2b,30,1,434,405,OK552919,ncbi-curated
AL_2b,49,31,453,435,OK552919,ncbi-curated
AL_2b,8757,52,9371,666,OK552919,ncbi-curated
AL_2b,8967,1,9371,405,OK552920,ncbi-curated
AL_2b,8967,1,9371,405,OK552921,ncbi-curated
AL_2b,8967,1,9371,405,OK552922,ncbi-curated
AL_2b,8967,1,9371,405,OK552923,ncbi-curated
AL_2b,1818,1,2222,405,OK552924,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552924,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552924,ncbi-curated
AL_2b,8538,1861,9371,2694,OK552924,ncbi-curated
AL_2b,8967,1,9371,405,OK552925,ncbi-curated
AL_2b,8967,1,9371,405,OK552926,ncbi-curated
AL_2b,8964,1,9368,405,OK552927,ncbi-curated
AL_2b,47,4,451,408,OK552928,ncbi-curated
AL_2b,51,50,665,664,OK552928,ncbi-curated
AL_2b,8754,52,9368,666,OK552928,ncbi-curated
AL_2b,1818,1,2222,405,OK552929,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552929,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552929,ncbi-curated
AL_2b,8535,1861,9368,2694,OK552929,ncbi-curated
AL_2b,8964,1,9368,405,OK552930,ncbi-curated
AL_2b,8964,1,9368,405,OK552931,ncbi-curated
AL_2b,8964,1,9368,405,OK552932,ncbi-curated
AL_2b,1818,1,2222,405,OK552933,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552933,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552933,ncbi-curated
AL_2b,8535,1861,9368,2694,OK552933,ncbi-curated
AL_2b,1818,1,2222,405,OK552934,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552934,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552934,ncbi-curated
AL_2b,8535,1861,9368,2694,OK552934,ncbi-curated
AL_2b,8964,1,9368,405,OK552935,ncbi-curated
AL_2b,46,4,450,408,OK552936,ncbi-curated
AL_2b,8754,49,9368,663,OK552936,ncbi-curated
AL_2b,8964,1,9368,405,OK552937,ncbi-curated
AL_2b,1818,1,2222,405,OK552938,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552938,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552938,ncbi-curated
AL_2b,8535,1861,9368,2694,OK552938,ncbi-curated
AL_2b,1818,1,2222,405,OK552939,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552939,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552939,ncbi-curated
AL_2b,8535,1861,9368,2694,OK552939,ncbi-curated
AL_2b,1818,1,2222,405,OK552940,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552940,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552940,ncbi-curated
AL_2b,8535,1861,9368,2694,OK552940,ncbi-curated
AL_2b,8964,1,9368,405,OK552941,ncbi-curated
AL_2b,8964,1,9368,405,OK552942,ncbi-curated
AL_2b,1818,1,2222,405,OK552943,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552943,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552943,ncbi-curated
AL_2b,8535,1861,9368,2694,OK552943,ncbi-curated
AL_2b,8964,1,9368,405,OK552944,ncbi-curated
AL_2b,8964,1,9368,405,OK552945,ncbi-curated
AL_2b,1818,1,2222,405,OK552946,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552946,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552946,ncbi-curated
AL_2b,8535,1861,9368,2694,OK552946,ncbi-curated
AL_2b,1818,1,2222,405,OK552947,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552947,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552947,ncbi-curated
AL_2b,8535,1861,9368,2694,OK552947,ncbi-curated
AL_2b,8964,1,9368,405,OK552948,ncbi-curated
AL_2b,8964,1,9368,405,OK552949,ncbi-curated
AL_2b,8964,1,9368,405,OK552950,ncbi-curated
AL_2b,8964,1,9368,405,OK552951,ncbi-curated
AL_2b,8964,1,9368,405,OK552952,ncbi-curated
AL_2b,8964,1,9368,405,OK552953,ncbi-curated
AL_2b,8964,1,9368,405,OK552954,ncbi-curated
AL_2b,8964,1,9368,405,OK552955,ncbi-curated
AL_2b,1818,1,2222,405,OK552956,ncbi-curated
AL_2b,1854,1819,2693,2658,OK552956,ncbi-curated
AL_2b,1860,1855,2264,2259,OK552956,ncbi-curated
AL_2b,8535,1861,9368,2694,OK552956,ncbi-curated
AL_2b,8964,1,9368,405,OK552957,ncbi-curated
AL_2b,8964,1,9368,405,OK552958,ncbi-curated
AL_2b,8964,1,9368,405,OK552959,ncbi-curated
AL_2b,1812,1,2222,411,OK552960,ncbi-curated
AL_2b,1848,1813,2693,2658,OK552960,ncbi-curated
AL_2b,1854,1849,2264,2259,OK552960,ncbi-curated
AL_2b,8514,1855,9353,2694,OK552960,ncbi-curated
AL_2b,1812,1,2222,411,OK552961,ncbi-curated
AL_2b,1848,1813,2693,2658,OK552961,ncbi-curated
AL_2b,1854,1849,2264,2259,OK552961,ncbi-curated
AL_2b,7374,1855,8213,2694,OK552961,ncbi-curated
AL_2b,8484,7375,9353,8244,OK552961,ncbi-curated
AL_2b,8943,1,9353,411,OK552962,ncbi-curated
AL_2b,8943,1,9353,411,OK552963,ncbi-curated
AL_2b,8943,1,9353,411,OK552964,ncbi-curated
AL_2b,41,1,451,411,OK552965,ncbi-curated
AL_2b,45,44,665,664,OK552965,ncbi-curated
AL_2b,6396,46,7016,666,OK552965,ncbi-curated
AL_2b,1812,1,2222,411,OK552966,ncbi-curated
AL_2b,1848,1813,2693,2658,OK552966,ncbi-curated
AL_2b,1854,1849,2264,2259,OK552966,ncbi-curated
AL_2b,8514,1855,9353,2694,OK552966,ncbi-curated
AL_2b,8943,1,9353,411,OK552967,ncbi-curated
AL_2b,41,1,451,411,OK552968,ncbi-curated
AL_2b,45,44,665,664,OK552968,ncbi-curated
AL_2b,8733,46,9353,666,OK552968,ncbi-curated
AL_2b,8943,1,9353,411,OK552969,ncbi-curated
AL_2b,8943,1,9353,411,OK552970,ncbi-curated
AL_2b,1812,1,2222,411,OK552971,ncbi-curated
AL_2b,1848,1813,2693,2658,OK552971,ncbi-curated
AL_2b,1854,1849,2264,2259,OK552971,ncbi-curated
AL_2b,8514,1855,9353,2694,OK552971,ncbi-curated
AL_2b,8943,1,9353,411,OK552972,ncbi-curated
AL_2b,8766,1,9176,411,OK552973,ncbi-curated
AL_2b,8768,8767,9178,9177,OK552973,ncbi-curated
AL_2b,41,1,451,411,OK552974,ncbi-curated
AL_2b,45,44,665,664,OK552974,ncbi-curated
AL_2b,8733,46,9353,666,OK552974,ncbi-curated
AL_2b,41,1,451,411,OK552975,ncbi-curated
AL_2b,45,44,665,664,OK552975,ncbi-curated
AL_2b,8733,46,9353,666,OK552975,ncbi-curated
AL_2b,8943,1,9353,411,OK552976,ncbi-curated
AL_2b,1812,1,2222,411,OK552977,ncbi-curated
AL_2b,1848,1813,2693,2658,OK552977,ncbi-curated
AL_2b,1854,1849,2264,2259,OK552977,ncbi-curated
AL_2b,8514,1855,9353,2694,OK552977,ncbi-curated
AL_2b,8943,1,9353,411,OK552978,ncbi-curated
AL_2b,8943,1,9353,411,OK552979,ncbi-curated
AL_2b,8945,8944,9355,9354,OK552979,ncbi-curated
AL_2b,8943,1,9353,411,OK552980,ncbi-curated
AL_2b,1812,1,2222,411,OK552981,ncbi-curated
AL_2b,1848,1813,2693,2658,OK552981,ncbi-curated
AL_2b,1854,1849,2264,2259,OK552981,ncbi-curated
AL_2b,8514,1855,9353,2694,OK552981,ncbi-curated
AL_2b,8943,1,9353,411,OK552982,ncbi-curated
AL_2b,8943,1,9353,411,OK552983,ncbi-curated
AL_2b,1812,1,2222,411,OK552984,ncbi-curated
AL_2b,1848,1813,2693,2658,OK552984,ncbi-curated
AL_2b,1854,1849,2264,2259,OK552984,ncbi-curated
AL_2b,8514,1855,9353,2694,OK552984,ncbi-curated
AL_2b,41,1,451,411,OK552985,ncbi-curated
AL_2b,45,44,665,664,OK552985,ncbi-curated
AL_2b,8733,46,9353,666,OK552985,ncbi-curated
AL_2b,8943,1,9353,411,OK552986,ncbi-curated
AL_2b,8943,1,9353,411,OK552987,ncbi-curated
AL_2b,1812,1,2222,411,OK552988,ncbi-curated
AL_2b,1848,1813,2693,2658,OK552988,ncbi-curated
AL_2b,1854,1849,2264,2259,OK552988,ncbi-curated
AL_2b,8514,1855,9353,2694,OK552988,ncbi-curated
AL_2b,8943,1,9353,411,OK552989,ncbi-curated
AL_2b,8943,1,9353,411,OK552990,ncbi-curated
AL_2b,1812,1,2222,411,OK552991,ncbi-curated
AL_2b,1848,1813,2693,2658,OK552991,ncbi-curated
AL_2b,1854,1849,2264,2259,OK552991,ncbi-curated
AL_2b,8514,1855,9353,2694,OK552991,ncbi-curated
AL_2b,45,44,665,664,OK552992,ncbi-curated
AL_2b,8733,46,9353,666,OK552992,ncbi-curated
AL_2b,8943,1,9353,411,OK552993,ncbi-curated
AL_2b,8943,1,9353,411,OK552994,ncbi-curated
AL_2b,8943,1,9353,411,OK552995,ncbi-curated
AL_2b,8943,1,9353,411,OK552996,ncbi-curated
AL_1a,57,1,482,426,OK552997,ncbi-curated
AL_1a,8793,58,9218,483,OK552997,ncbi-curated
AL_1a,57,1,482,426,OK552998,ncbi-curated
AL_1a,8793,58,9218,483,OK552998,ncbi-curated
AL_1a,57,1,482,426,OK552999,ncbi-curated
AL_1a,8793,58,9218,483,OK552999,ncbi-curated
AL_1a,57,1,482,426,OK553000,ncbi-curated
AL_1a,8793,58,9218,483,OK553000,ncbi-curated
AL_1a,57,1,482,426,OK553001,ncbi-curated
AL_1a,8793,58,9218,483,OK553001,ncbi-curated
AL_1a,57,1,482,426,OK553002,ncbi-curated
AL_1a,8793,58,9218,483,OK553002,ncbi-curated
AL_1a,57,1,482,426,OK553003,ncbi-curated
AL_1a,8793,58,9218,483,OK553003,ncbi-curated
AL_1a,57,1,482,426,OK553004,ncbi-curated
AL_1a,8793,58,9218,483,OK553004,ncbi-curated
AL_1a,57,1,482,426,OK553005,ncbi-curated
AL_1a,8793,58,9218,483,OK553005,ncbi-curated
AL_1a,57,1,482,426,OK553006,ncbi-curated
AL_1a,8793,58,9218,483,OK553006,ncbi-curated
AL_1a,57,1,482,426,OK553007,ncbi-curated
AL_1a,8793,58,9218,483,OK553007,ncbi-curated
AL_1a,57,1,482,426,OK553008,ncbi-curated
AL_1a,8793,58,9218,483,OK553008,ncbi-curated
AL_1a,57,1,482,426,OK553009,ncbi-curated
AL_1a,8793,58,9218,483,OK553009,ncbi-curated
AL_1a,57,1,482,426,OK553010,ncbi-curated
AL_1a,8793,58,9218,483,OK553010,ncbi-curated
AL_1a,57,1,482,426,OK553011,ncbi-curated
AL_1a,8793,58,9218,483,OK553011,ncbi-curated
AL_1a,57,1,482,426,OK553012,ncbi-curated
AL_1a,8793,58,9218,483,OK553012,ncbi-curated
AL_1a,57,1,482,426,OK553013,ncbi-curated
AL_1a,8793,58,9218,483,OK553013,ncbi-curated
AL_1a,57,1,482,426,OK553014,ncbi-curated
AL_1a,8793,58,9218,483,OK553014,ncbi-curated
AL_1a,57,1,482,426,OK553015,ncbi-curated
AL_1a,8793,58,9218,483,OK553015,ncbi-curated
AL_1a,57,1,482,426,OK553016,ncbi-curated
AL_1a,8793,58,9218,483,OK553016,ncbi-curated
AL_1a,57,1,482,426,OK553017,ncbi-curated
AL_1a,8793,58,9218,483,OK553017,ncbi-curated
AL_1a,57,1,482,426,OK553018,ncbi-curated
AL_1a,8793,58,9218,483,OK553018,ncbi-curated
AL_1a,57,1,482,426,OK553019,ncbi-curated
AL_1a,8793,58,9218,483,OK553019,ncbi-curated
AL_1a,57,1,482,426,OK553020,ncbi-curated
AL_1a,8793,58,9218,483,OK553020,ncbi-curated
AL_1a,57,1,482,426,OK553021,ncbi-curated
AL_1a,8793,58,9218,483,OK553021,ncbi-curated
AL_1a,57,1,482,426,OK553022,ncbi-curated
AL_1a,8793,58,9218,483,OK553022,ncbi-curated
AL_1a,57,1,482,426,OK553023,ncbi-curated
AL_1a,8793,58,9218,483,OK553023,ncbi-curated
AL_1a,57,1,482,426,OK553024,ncbi-curated
AL_1a,8793,58,9218,483,OK553024,ncbi-curated
AL_1a,57,1,482,426,OK553025,ncbi-curated
AL_1a,8793,58,9218,483,OK553025,ncbi-curated
AL_1a,57,1,482,426,OK553026,ncbi-curated
AL_1a,8793,58,9218,483,OK553026,ncbi-curated
AL_1a,57,1,482,426,OK553027,ncbi-curated
AL_1a,8793,58,9218,483,OK553027,ncbi-curated
AL_1a,57,1,482,426,OK553028,ncbi-curated
AL_1a,8793,58,9218,483,OK553028,ncbi-curated
AL_1a,57,1,482,426,OK553029,ncbi-curated
AL_1a,8793,58,9218,483,OK553029,ncbi-curated
AL_1a,4983,1,9218,4236,OK553030,ncbi-curated
AL_1a,57,1,482,426,OK553031,ncbi-curated
AL_1a,8793,58,9218,483,OK553031,ncbi-curated
AL_1a,57,1,482,426,OK553032,ncbi-curated
AL_1a,8793,58,9218,483,OK553032,ncbi-curated
AL_1a,57,1,482,426,OK553033,ncbi-curated
AL_1a,8793,58,9218,483,OK553033,ncbi-curated
AL_1a,57,1,482,426,OK553034,ncbi-curated
AL_1a,8793,58,9218,483,OK553034,ncbi-curated
AL_1a,57,1,482,426,OK553035,ncbi-curated
AL_1a,8793,58,9218,483,OK553035,ncbi-curated
AL_1a,57,1,482,426,OK553036,ncbi-curated
AL_1a,8793,58,9218,483,OK553036,ncbi-curated
AL_1a,57,1,482,426,OK553037,ncbi-curated
AL_1a,8793,58,9218,483,OK553037,ncbi-curated
AL_1a,57,1,482,426,OK553038,ncbi-curated
AL_1a,8793,58,9218,483,OK553038,ncbi-curated
AL_1a,57,1,482,426,OK553039,ncbi-curated
AL_1a,8793,58,9218,483,OK553039,ncbi-curated
AL_1a,57,1,482,426,OK553040,ncbi-curated
AL_1a,8793,58,9218,483,OK553040,ncbi-curated
AL_1a,57,1,482,426,OK553041,ncbi-curated
AL_1a,8793,58,9218,483,OK553041,ncbi-curated
AL_1a,57,1,482,426,OK553042,ncbi-curated
AL_1a,8793,58,9218,483,OK553042,ncbi-curated
AL_1a,57,1,482,426,OK553043,ncbi-curated
AL_1a,8793,58,9218,483,OK553043,ncbi-curated
AL_1a,57,1,482,426,OK553044,ncbi-curated
AL_1a,8793,58,9218,483,OK553044,ncbi-curated
AL_1a,57,1,482,426,OK553045,ncbi-curated
AL_1a,8793,58,9218,483,OK553045,ncbi-curated
AL_1a,57,1,482,426,OK553046,ncbi-curated
AL_1a,8793,58,9218,483,OK553046,ncbi-curated
AL_1a,57,1,482,426,OK553047,ncbi-curated
AL_1a,8793,58,9218,483,OK553047,ncbi-curated
AL_1a,7602,1,9218,1617,OK553048,ncbi-curated
AL_1a,57,1,482,426,OK553049,ncbi-curated
AL_1a,8793,58,9218,483,OK553049,ncbi-curated
AL_1a,57,1,482,426,OK553050,ncbi-curated
AL_1a,8793,58,9218,483,OK553050,ncbi-curated
AL_1a,57,1,482,426,OK553051,ncbi-curated
AL_1a,438,58,863,483,OK553051,ncbi-curated
AL_1a,8499,439,9218,1158,OK553051,ncbi-curated
AL_1a,57,1,482,426,OK553052,ncbi-curated
AL_1a,8793,58,9218,483,OK553052,ncbi-curated
AL_1a,57,1,482,426,OK553053,ncbi-curated
AL_1a,8793,58,9218,483,OK553053,ncbi-curated
AL_1a,57,1,482,426,OK553054,ncbi-curated
AL_1a,8793,58,9218,483,OK553054,ncbi-curated
AL_1a,57,1,482,426,OK553055,ncbi-curated
AL_1a,8793,58,9218,483,OK553055,ncbi-curated
AL_1a,57,1,482,426,OK553056,ncbi-curated
AL_1a,8793,58,9218,483,OK553056,ncbi-curated
AL_1a,57,1,482,426,OK553057,ncbi-curated
AL_1a,8793,58,9218,483,OK553057,ncbi-curated
AL_1a,57,1,482,426,OK553058,ncbi-curated
AL_1a,8793,58,9218,483,OK553058,ncbi-curated
AL_1a,57,1,482,426,OK553059,ncbi-curated
AL_1a,8793,58,9218,483,OK553059,ncbi-curated
AL_1a,57,1,482,426,OK553060,ncbi-curated
AL_1a,8793,58,9218,483,OK553060,ncbi-curated
AL_1a,57,1,482,426,OK553061,ncbi-curated
AL_1a,8793,58,9218,483,OK553061,ncbi-curated
AL_1a,57,1,482,426,OK553062,ncbi-curated
AL_1a,8793,58,9218,483,OK553062,ncbi-curated
AL_1a,57,1,482,426,OK553063,ncbi-curated
AL_1a,8793,58,9218,483,OK553063,ncbi-curated
AL_1a,57,1,482,426,OK553064,ncbi-curated
AL_1a,8793,58,9218,483,OK553064,ncbi-curated
AL_1a,57,1,482,426,OK553065,ncbi-curated
AL_1a,8793,58,9218,483,OK553065,ncbi-curated
AL_1a,57,1,482,426,OK553066,ncbi-curated
AL_1a,8793,58,9218,483,OK553066,ncbi-curated
AL_1a,57,1,482,426,OK553067,ncbi-curated
AL_1a,8793,58,9218,483,OK553067,ncbi-curated
AL_1a,57,1,482,426,OK553068,ncbi-curated
AL_1a,8793,58,9218,483,OK553068,ncbi-curated
AL_1a,57,1,482,426,OK553069,ncbi-curated
AL_1a,8793,58,9218,483,OK553069,ncbi-curated
AL_1a,57,1,482,426,OK553070,ncbi-curated
AL_1a,8793,58,9218,483,OK553070,ncbi-curated
AL_1a,57,1,482,426,OK553071,ncbi-curated
AL_1a,8793,58,9218,483,OK553071,ncbi-curated
AL_1a,57,1,482,426,OK553072,ncbi-curated
AL_1a,8793,58,9218,483,OK553072,ncbi-curated
AL_1a,57,1,482,426,OK553073,ncbi-curated
AL_1a,8793,58,9218,483,OK553073,ncbi-curated
AL_1a,57,1,482,426,OK553074,ncbi-curated
AL_1a,8793,58,9218,483,OK553074,ncbi-curated
AL_1a,57,1,482,426,OK553075,ncbi-curated
AL_1a,8793,58,9218,483,OK553075,ncbi-curated
AL_1a,57,1,482,426,OK553076,ncbi-curated
AL_1a,8793,58,9218,483,OK553076,ncbi-curated
AL_1a,57,1,482,426,OK553077,ncbi-curated
AL_1a,8793,58,9218,483,OK553077,ncbi-curated
AL_1a,57,1,482,426,OK553078,ncbi-curated
AL_1a,8793,58,9218,483,OK553078,ncbi-curated
